client_id,variation,tenure_year,tenure_month,age,gender,accounts,balance,calls_semester,logons_semester,balance_thousands
6098661,Test,11.0,132.0,64.0,F,2.0,125732.66,2.0,5.0,125.73
8861365,Test,5.0,71.0,32.0,U,2.0,51056.06,6.0,9.0,51.06
2346575,Test,15.0,190.0,75.0,M,2.0,61693.2,4.0,7.0,61.69
7973780,Control,28.0,339.0,73.0,M,3.0,171452.11,6.0,9.0,171.45
5119497,Control,20.0,250.0,46.5,U,2.0,99965.01,2.0,5.0,99.97
2532775,Test,5.0,63.0,25.5,U,2.0,28704.21,2.0,5.0,28.7
3155140,Control,6.0,83.0,25.5,U,2.0,50003.83,5.0,8.0,50.0
924852,Test,9.0,118.0,25.5,F,3.0,36771.79,1.0,4.0,36.77
8330343,Test,5.0,71.0,53.5,F,2.0,31512.96,0.0,3.0,31.51
8607482,Test,4.0,55.0,56.0,U,2.0,166466.91,6.0,9.0,166.47
4827059,Control,3.0,38.0,24.5,U,2.0,28732.4,6.0,9.0,28.73
4785260,Test,7.0,87.0,54.5,U,3.0,85690.19,0.0,3.0,85.69
4778491,Test,10.0,125.0,63.5,M,2.0,237788.31,3.0,6.0,237.79
7200160,Test,5.0,70.0,29.5,U,2.0,30033.12,2.0,5.0,30.03
304982,Control,14.0,178.0,44.0,F,2.0,449433.62,0.0,3.0,449.43
7177069,Test,5.0,71.0,25.5,U,2.0,44242.01,6.0,9.0,44.24
9059531,Control,34.0,408.0,63.5,M,2.0,73909.66,5.0,8.0,73.91
3130496,Test,16.0,193.0,36.0,M,3.0,651469.99,6.0,9.0,651.47
7705990,Test,15.0,183.0,32.5,F,2.0,36263.38,1.0,4.0,36.26
133101,Control,6.0,82.0,33.0,U,2.0,56049.18,2.0,5.0,56.05
2790745,Test,9.0,118.0,40.5,F,2.0,33573.23,2.0,5.0,33.57
2498676,Test,7.0,89.0,34.0,U,5.0,154685.38,6.0,9.0,154.69
8988721,Control,14.0,178.0,33.0,F,2.0,68668.39,0.0,3.0,68.67
6224299,Control,21.0,257.0,45.5,F,3.0,204074.51,2.0,5.0,204.07
3217890,Control,14.0,178.0,46.5,F,4.0,540999.27,0.0,3.0,541.0
9403921,Control,4.0,59.0,39.5,U,2.0,48020.17,2.0,5.0,48.02
2356366,Control,6.0,80.0,53.0,U,4.0,292999.84,2.0,5.0,293.0
453167,Control,14.0,172.0,64.0,F,2.0,24526.63,3.0,6.0,24.53
372523,Control,6.0,79.0,57.5,U,2.0,50107.34,2.0,5.0,50.11
2611324,Test,6.0,81.0,34.0,M,2.0,69551.63,2.0,5.0,69.55
8766886,Test,15.0,185.0,38.0,M,2.0,43259.94,0.0,3.0,43.26
3106431,Test,12.0,149.0,33.0,F,3.0,68557.87,0.0,3.0,68.56
5615453,Test,22.0,268.0,61.0,M,2.0,51421.86,0.0,3.0,51.42
7087847,Control,16.0,195.0,39.5,M,2.0,30011.01,0.0,3.0,30.01
8760103,Test,8.0,101.0,60.5,U,2.0,246441.94,1.0,4.0,246.44
5786954,Test,15.0,189.0,49.5,F,3.0,599596.0,5.0,8.0,599.6
3175977,Test,15.0,182.0,34.0,F,2.0,36158.39,4.0,7.0,36.16
5124813,Test,9.0,115.0,22.5,M,2.0,29921.01,2.0,5.0,29.92
7221996,Test,12.0,151.0,73.0,M,2.0,203281.81,2.0,5.0,203.28
7422759,Control,5.0,71.0,26.0,U,2.0,52195.41,6.0,9.0,52.2
8609229,Test,12.0,155.0,52.5,F,2.0,81747.92,4.0,7.0,81.75
9176963,Test,16.0,196.0,60.5,M,2.0,42495.75,5.0,8.0,42.5
589292,Test,7.0,90.0,41.5,U,2.0,37473.36,6.0,9.0,37.47
5417457,Control,12.0,154.0,38.0,F,2.0,87581.62,6.0,9.0,87.58
863704,Control,22.0,264.0,53.0,U,2.0,333201.12,3.0,6.0,333.2
117276,Test,5.0,65.0,71.5,U,2.0,28116.18,1.0,4.0,28.12
7441896,Control,12.0,148.0,36.5,M,2.0,64796.35,1.0,4.0,64.8
7763445,Test,19.0,233.0,68.5,M,2.0,1011987.9,1.0,4.0,1011.99
7359292,Test,17.0,214.0,75.0,M,2.0,84643.62,4.0,7.0,84.64
4101033,Control,6.0,74.0,30.5,F,3.0,32837.59,2.0,5.0,32.84
1180583,Control,5.0,65.0,38.0,U,3.0,77586.82,2.0,5.0,77.59
246429,Test,17.0,207.0,55.5,F,2.0,35999.8,1.0,4.0,36.0
395074,Test,5.0,60.0,54.5,U,2.0,49736.52,6.0,9.0,49.74
6006542,Test,13.0,166.0,59.5,F,3.0,168308.27,3.0,6.0,168.31
1424799,Test,6.0,75.0,56.5,M,2.0,35245.97,2.0,5.0,35.25
4251309,Test,11.0,137.0,47.5,M,3.0,546640.27,6.0,9.0,546.64
5026927,Test,5.0,69.0,22.5,U,2.0,29444.0,6.0,9.0,29.44
8512093,Test,12.0,148.0,52.0,F,2.0,53608.52,1.0,4.0,53.61
8959766,Test,6.0,80.0,23.0,U,2.0,33745.49,0.0,3.0,33.75
413157,Control,13.0,165.0,44.5,F,2.0,101087.46,2.0,5.0,101.09
7448926,Control,7.0,91.0,30.5,U,2.0,30367.17,1.0,4.0,30.37
806192,Test,21.0,255.0,42.5,M,2.0,186952.05,2.0,5.0,186.95
1542033,Test,8.0,106.0,60.0,M,2.0,110600.17,1.0,4.0,110.6
3432043,Test,9.0,109.0,37.5,M,2.0,244709.87,4.0,7.0,244.71
1406408,Test,13.0,161.0,40.5,F,2.0,227061.68,1.0,4.0,227.06
4694039,Test,26.0,322.0,57.0,F,2.0,907955.19,6.0,9.0,907.96
2155192,Test,23.0,285.0,45.0,M,3.0,142906.77,6.0,9.0,142.91
2657900,Control,5.0,68.0,35.5,M,2.0,29568.68,3.0,6.0,29.57
4514754,Control,19.0,238.0,46.0,M,2.0,80170.36,2.0,5.0,80.17
1673947,Control,4.0,58.0,39.0,U,2.0,44063.2,1.0,4.0,44.06
4961256,Test,14.0,168.0,37.5,F,2.0,151281.82,6.0,9.0,151.28
3413971,Control,16.0,197.0,38.5,F,3.0,55197.62,1.0,4.0,55.2
2323637,Test,4.0,57.0,64.0,M,2.0,318275.79,6.0,9.0,318.28
1209140,Test,15.0,191.0,68.5,F,2.0,37518.19,2.0,5.0,37.52
85097,Control,11.0,137.0,65.0,M,3.0,657489.4,4.0,7.0,657.49
2262795,Control,9.0,118.0,45.5,F,2.0,86291.02,1.0,4.0,86.29
4501407,Test,16.0,193.0,48.0,F,2.0,75941.71,2.0,5.0,75.94
5593703,Test,8.0,98.0,30.5,U,3.0,98193.97,3.0,6.0,98.19
1461831,Test,15.0,189.0,39.5,F,2.0,37389.9,1.0,4.0,37.39
5867403,Test,8.0,97.0,48.5,U,2.0,212026.03,2.0,5.0,212.03
8825647,Control,5.0,70.0,32.5,U,2.0,30768.11,0.0,3.0,30.77
2314843,Test,13.0,167.0,50.5,F,2.0,88475.92,0.0,3.0,88.48
219207,Test,17.0,205.0,77.0,M,2.0,35715.03,2.0,5.0,35.72
3535465,Test,10.0,121.0,75.5,M,2.0,158016.46,2.0,5.0,158.02
4878070,Test,10.0,123.0,28.5,M,2.0,73402.07,2.0,5.0,73.4
7337058,Control,6.0,79.0,53.0,U,2.0,29439.18,2.0,5.0,29.44
3498908,Control,15.0,191.0,62.5,F,2.0,300775.65,6.0,9.0,300.78
77276,Test,4.0,56.0,18.5,U,2.0,30116.53,1.0,4.0,30.12
4630285,Control,17.0,215.0,66.5,F,2.0,128892.29,6.0,9.0,128.89
5667617,Test,4.0,58.0,61.5,U,2.0,27061.15,1.0,4.0,27.06
8184247,Control,16.0,193.0,58.0,M,2.0,145825.45,6.0,9.0,145.83
7787684,Control,4.0,58.0,43.5,U,2.0,39626.15,3.0,6.0,39.63
4247007,Control,5.0,69.0,23.0,F,2.0,54679.58,2.0,5.0,54.68
7644707,Test,16.0,194.0,31.0,F,2.0,29694.52,3.0,6.0,29.69
8620721,Control,9.0,119.0,60.0,M,2.0,43945.35,1.0,4.0,43.95
1818956,Control,5.0,67.0,29.0,F,2.0,33910.2,1.0,4.0,33.91
2211868,Control,4.0,59.0,31.0,U,2.0,48908.65,1.0,4.0,48.91
5437254,Test,4.0,59.0,25.0,F,2.0,32514.65,1.0,4.0,32.51
3584819,Control,9.0,114.0,38.5,F,2.0,119780.33,0.0,3.0,119.78
6303538,Control,6.0,82.0,30.0,U,2.0,48603.84,0.0,3.0,48.6
897477,Control,4.0,59.0,26.0,U,3.0,89068.4,4.0,7.0,89.07
8003648,Control,6.0,83.0,28.0,U,2.0,39393.59,6.0,9.0,39.39
5456658,Control,12.0,152.0,37.0,F,2.0,69622.75,6.0,9.0,69.62
3846126,Test,18.0,225.0,63.5,M,2.0,123529.96,6.0,9.0,123.53
5673767,Test,5.0,70.0,25.5,U,2.0,48224.76,0.0,3.0,48.22
2558586,Test,23.0,282.0,50.5,U,2.0,57493.67,4.0,7.0,57.49
4008787,Test,9.0,110.0,49.0,F,2.0,27093.48,0.0,3.0,27.09
6917138,Test,20.0,251.0,55.5,F,2.0,249961.95,6.0,9.0,249.96
2333006,Control,21.0,261.0,34.5,M,2.0,37947.75,1.0,4.0,37.95
9067031,Test,10.0,131.0,63.5,F,2.0,164535.2,1.0,4.0,164.54
7761694,Test,15.0,184.0,50.5,M,2.0,46119.01,2.0,5.0,46.12
2043345,Test,15.0,188.0,61.5,M,4.0,233146.94,3.0,7.0,233.15
4209246,Test,11.0,138.0,67.0,F,2.0,103608.93,3.0,6.0,103.61
5238758,Test,8.0,96.0,29.5,U,2.0,43070.88,2.0,5.0,43.07
1373405,Test,8.0,107.0,64.5,M,2.0,102157.94,1.0,4.0,102.16
8277940,Control,4.0,57.0,47.0,U,2.0,168686.21,6.0,9.0,168.69
2735635,Test,13.0,157.0,49.5,M,2.0,81537.09,1.0,5.0,81.54
5567038,Test,4.0,59.0,25.0,U,2.0,31672.16,1.0,4.0,31.67
4239711,Control,17.0,208.0,87.0,F,2.0,38042.21,1.0,4.0,38.04
9635244,Control,16.0,194.0,65.5,F,2.0,48738.8,0.0,3.0,48.74
2798211,Test,16.0,198.0,59.0,F,4.0,630382.28,5.0,8.0,630.38
2915635,Test,13.0,156.0,21.5,M,3.0,34983.12,6.0,9.0,34.98
947738,Test,23.0,276.0,63.0,F,2.0,99466.57,6.0,9.0,99.47
3444839,Test,8.0,103.0,81.0,U,2.0,225374.96,1.0,5.0,225.37
9797297,Control,7.0,85.0,63.0,U,2.0,34437.57,2.0,5.0,34.44
5176958,Control,13.0,157.0,37.0,F,2.0,79738.98,6.0,9.0,79.74
759780,Test,33.0,402.0,79.0,F,2.0,79776.34,3.0,6.0,79.78
4985317,Test,8.0,97.0,62.0,U,2.0,154833.55,6.0,9.0,154.83
3910595,Test,9.0,117.0,31.0,U,2.0,33082.32,0.0,3.0,33.08
6688350,Test,5.0,67.0,34.5,U,2.0,26545.6,1.0,4.0,26.55
6405208,Test,4.0,58.0,27.5,U,2.0,33786.62,6.0,9.0,33.79
2986194,Test,4.0,56.0,30.5,U,3.0,66316.4,6.0,9.0,66.32
1651697,Control,14.0,179.0,31.5,M,2.0,29668.38,1.0,4.0,29.67
6503101,Test,16.0,196.0,61.5,F,2.0,122661.95,6.0,9.0,122.66
9103724,Control,7.0,94.0,58.5,U,2.0,132386.99,3.0,6.0,132.39
2561883,Test,13.0,166.0,64.5,F,2.0,35723.35,1.0,4.0,35.72
7873226,Control,8.0,107.0,43.5,F,2.0,94231.42,2.0,5.0,94.23
9922958,Test,26.0,316.0,87.5,F,2.0,73116.54,3.0,6.0,73.12
323950,Control,22.0,272.0,49.5,M,2.0,46751.52,1.0,4.0,46.75
932489,Test,4.0,59.0,29.0,U,2.0,27418.97,6.0,9.0,27.42
6781849,Control,15.0,181.0,31.5,F,2.0,101822.98,4.0,7.0,101.82
467861,Test,8.0,96.0,29.0,U,2.0,149308.29,5.0,8.0,149.31
7430424,Control,7.0,96.0,51.0,U,2.0,41224.84,4.0,7.0,41.22
7458004,Control,14.0,178.0,39.0,F,3.0,86568.95,6.0,9.0,86.57
8753284,Test,13.0,161.0,41.0,M,2.0,42174.84,0.0,3.0,42.17
9052277,Test,15.0,189.0,71.0,F,2.0,33975.68,5.0,8.0,33.98
1428836,Test,16.0,192.0,45.5,F,3.0,55647.75,3.0,6.0,55.65
2480352,Test,8.0,98.0,43.0,M,2.0,27228.04,1.0,4.0,27.23
5896556,Control,6.0,83.0,53.0,U,3.0,38052.12,2.0,5.0,38.05
3716868,Test,12.0,146.0,54.0,M,2.0,361012.16,3.0,6.0,361.01
993682,Control,4.0,59.0,31.0,U,3.0,37635.56,6.0,9.0,37.64
4036374,Control,27.0,327.0,62.5,F,2.0,98459.99,0.0,3.0,98.46
1330036,Test,4.0,59.0,22.5,U,2.0,27841.47,1.0,5.0,27.84
6325731,Test,9.0,109.0,24.5,M,3.0,120212.72,6.0,9.0,120.21
8750191,Control,16.0,192.0,54.5,F,2.0,58409.13,2.0,5.0,58.41
1720728,Test,23.0,281.0,45.0,M,3.0,178712.43,6.0,9.0,178.71
9004679,Control,7.0,87.0,54.0,U,2.0,31794.93,1.0,4.0,31.79
4342700,Control,5.0,60.0,22.0,U,3.0,48694.9,4.0,7.0,48.69
8723963,Test,5.0,69.0,37.5,U,2.0,59230.57,5.0,8.0,59.23
2458751,Test,18.0,223.0,50.0,M,2.0,161825.92,3.0,6.0,161.83
5203477,Test,21.0,262.0,43.0,F,2.0,24639.06,1.0,4.0,24.64
6405391,Test,5.0,62.0,18.5,U,2.0,29035.83,2.0,5.0,29.04
2374507,Test,14.0,171.0,47.0,F,2.0,35909.58,1.0,4.0,35.91
3011265,Control,16.0,200.0,50.5,F,3.0,111708.17,2.0,5.0,111.71
3029315,Test,4.0,57.0,22.0,U,2.0,27900.15,5.0,8.0,27.9
9164248,Test,5.0,66.0,33.0,U,2.0,89565.09,4.0,7.0,89.57
6450029,Control,7.0,90.0,56.0,U,2.0,35643.65,0.0,3.0,35.64
7045324,Test,7.0,84.0,30.5,U,2.0,70536.31,6.0,9.0,70.54
3582059,Test,16.0,193.0,34.0,F,2.0,130447.28,3.0,6.0,130.45
6773537,Test,8.0,96.0,40.0,U,2.0,82651.75,2.0,5.0,82.65
1314809,Control,6.0,82.0,44.5,U,2.0,75278.48,1.0,4.0,75.28
2615801,Test,5.0,60.0,27.0,U,3.0,72480.08,5.0,8.0,72.48
7375067,Control,6.0,83.0,44.0,U,4.0,213837.07,6.0,9.0,213.84
7159966,Test,10.0,125.0,51.0,M,2.0,34086.38,0.0,3.0,34.09
4575187,Test,13.0,166.0,44.0,F,2.0,38011.61,1.0,4.0,38.01
667534,Test,5.0,70.0,35.5,U,3.0,45458.49,1.0,4.0,45.46
8604038,Control,6.0,81.0,79.0,U,2.0,51560.78,2.0,5.0,51.56
2617114,Control,15.0,182.0,37.5,F,2.0,75020.44,4.0,7.0,75.02
3436975,Control,16.0,194.0,19.5,M,2.0,44708.46,0.0,3.0,44.71
119599,Test,5.0,67.0,33.0,U,2.0,45872.53,5.0,8.0,45.87
7574730,Test,14.0,179.0,41.5,M,2.0,30829.87,3.0,6.0,30.83
3362712,Control,17.0,209.0,76.0,M,2.0,168023.95,3.0,6.0,168.02
42296,Control,28.0,339.0,81.0,M,2.0,55745.51,2.0,5.0,55.75
3695514,Control,16.0,193.0,58.5,M,2.0,57763.56,1.0,4.0,57.76
1192384,Control,23.0,283.0,49.5,F,3.0,49658.31,2.0,5.0,49.66
4590361,Control,26.0,315.0,63.0,F,2.0,155666.51,0.0,3.0,155.67
5543024,Test,33.0,406.0,71.5,M,3.0,426695.07,2.0,6.0,426.7
7546085,Test,5.0,71.0,37.5,U,2.0,59259.46,2.0,5.0,59.26
3072060,Test,8.0,106.0,42.5,M,2.0,24006.94,2.0,5.0,24.01
1928906,Control,8.0,107.0,62.0,F,2.0,224068.55,4.0,7.0,224.07
512833,Control,8.0,103.0,33.0,M,2.0,58647.98,6.0,9.0,58.65
9089805,Control,14.0,178.0,31.5,M,2.0,89795.78,3.0,6.0,89.8
5397802,Test,6.0,82.0,32.0,U,3.0,37390.44,0.0,3.0,37.39
2888193,Control,7.0,93.0,25.5,U,2.0,45485.36,5.0,8.0,45.49
4778460,Control,16.0,194.0,65.5,M,4.0,69607.88,5.0,8.0,69.61
6199584,Test,29.0,358.0,59.5,M,4.0,976666.93,6.0,9.0,976.67
7192558,Test,16.0,193.0,46.0,F,2.0,110863.26,1.0,4.0,110.86
9102754,Test,18.0,216.0,48.5,F,2.0,154385.51,3.0,6.0,154.39
3576255,Test,16.0,193.0,29.5,U,3.0,116203.05,4.0,7.0,116.2
6346672,Control,6.0,72.0,38.0,U,2.0,32694.18,6.0,9.0,32.69
1274510,Test,7.0,86.0,26.0,U,2.0,25871.59,6.0,9.0,25.87
8283444,Control,6.0,73.0,60.0,U,2.0,27538.5,1.0,4.0,27.54
3519145,Test,14.0,169.0,50.0,M,2.0,35242.09,5.0,8.0,35.24
4390568,Control,18.0,222.0,73.5,F,2.0,61329.68,3.0,6.0,61.33
5694063,Test,5.0,71.0,52.0,U,3.0,90007.87,4.0,7.0,90.01
3602152,Test,15.0,191.0,30.5,M,2.0,122002.03,6.0,9.0,122.0
4065760,Test,23.0,277.0,43.5,F,2.0,55223.42,4.0,7.0,55.22
69568,Test,11.0,142.0,26.0,F,2.0,74271.62,0.0,3.0,74.27
2420923,Test,19.0,235.0,59.5,F,2.0,38854.54,1.0,4.0,38.85
5848027,Control,24.0,292.0,41.0,M,2.0,57264.74,6.0,9.0,57.26
6522942,Test,15.0,184.0,49.0,M,2.0,138090.14,3.0,6.0,138.09
1272344,Test,9.0,113.0,62.5,M,5.0,377169.29,6.0,9.0,377.17
8957739,Test,12.0,146.0,66.5,F,2.0,202335.43,0.0,3.0,202.34
8337830,Control,6.0,83.0,68.5,U,2.0,52724.15,6.0,9.0,52.72
572617,Test,14.0,179.0,32.5,M,3.0,226588.09,1.0,4.0,226.59
7744581,Test,6.0,82.0,20.5,U,2.0,39025.91,0.0,3.0,39.03
3045158,Control,34.0,419.0,60.5,M,3.0,620316.97,6.0,9.0,620.32
6747525,Control,22.0,266.0,58.0,F,2.0,426257.13,0.0,3.0,426.26
7258442,Control,19.0,238.0,47.5,M,3.0,80457.75,1.0,4.0,80.46
7746715,Test,10.0,130.0,25.5,F,2.0,32940.01,0.0,3.0,32.94
1486118,Control,10.0,120.0,56.5,F,2.0,245840.18,6.0,9.0,245.84
3563844,Test,5.0,65.0,25.0,U,2.0,36594.35,2.0,5.0,36.59
9493365,Test,15.0,187.0,41.5,M,2.0,94841.49,5.0,8.0,94.84
985881,Test,6.0,77.0,53.5,F,2.0,356244.2,1.0,4.0,356.24
9792423,Test,19.0,237.0,74.0,F,2.0,161064.35,1.0,4.0,161.06
7037852,Control,10.0,124.0,34.5,F,2.0,43259.54,4.0,7.0,43.26
6767637,Control,6.0,80.0,55.5,U,2.0,620151.64,6.0,9.0,620.15
8735726,Control,13.0,156.0,45.0,M,2.0,38143.65,6.0,9.0,38.14
5914359,Test,16.0,192.0,41.0,F,2.0,66144.88,2.0,5.0,66.14
1983898,Control,6.0,81.0,63.0,U,3.0,105111.11,1.0,4.0,105.11
8930597,Control,10.0,125.0,63.5,F,2.0,288119.77,1.0,4.0,288.12
1892008,Control,4.0,59.0,23.5,U,2.0,25534.73,3.0,6.0,25.53
9889913,Test,15.0,182.0,42.5,F,2.0,588721.18,3.0,6.0,588.72
1468125,Control,9.0,108.0,69.0,F,2.0,33399.12,1.0,4.0,33.4
3025507,Control,48.0,581.0,45.0,M,3.0,104398.94,4.0,7.0,104.4
529710,Test,5.0,67.0,27.5,U,2.0,29308.57,4.0,7.0,29.31
9842475,Control,15.0,189.0,41.5,M,2.0,53335.77,2.0,5.0,53.34
4343885,Control,20.0,241.0,78.5,M,2.0,135285.79,3.0,6.0,135.29
4876132,Test,10.0,120.0,39.5,F,3.0,87829.34,2.0,5.0,87.83
7829568,Test,14.0,175.0,35.5,F,3.0,31745.49,0.0,3.0,31.75
8472274,Test,10.0,125.0,32.5,M,2.0,72111.08,5.0,8.0,72.11
7475482,Control,17.0,207.0,79.0,F,2.0,125082.54,0.0,3.0,125.08
6371350,Test,8.0,103.0,43.5,U,2.0,40954.39,1.0,4.0,40.95
838584,Test,12.0,150.0,62.5,M,2.0,27408.7,4.0,7.0,27.41
8526665,Control,11.0,142.0,56.0,M,2.0,28520.95,2.0,5.0,28.52
9865882,Control,28.0,342.0,63.0,M,2.0,78581.59,5.0,8.0,78.58
4717090,Control,21.0,253.0,58.0,F,2.0,345011.11,5.0,8.0,345.01
1289178,Test,5.0,65.0,64.0,U,2.0,333424.27,6.0,9.0,333.42
3412472,Control,15.0,183.0,42.0,F,2.0,54928.22,1.0,4.0,54.93
6766816,Test,18.0,226.0,41.5,M,2.0,142440.48,1.0,4.0,142.44
6774011,Test,15.0,180.0,41.5,F,4.0,1418466.71,4.0,7.0,1418.47
3649806,Test,4.0,55.0,32.5,U,2.0,87515.5,1.0,4.0,87.52
1034218,Test,6.0,74.0,37.5,U,3.0,134203.37,4.0,7.0,134.2
4448805,Control,15.0,186.0,68.0,M,4.0,1833654.69,6.0,9.0,1833.65
3766837,Test,16.0,199.0,67.5,M,4.0,331608.65,6.0,9.0,331.61
9231655,Control,13.0,167.0,56.5,M,2.0,287609.81,6.0,9.0,287.61
6296222,Test,21.0,262.0,34.5,M,3.0,120783.53,4.0,7.0,120.78
2200779,Test,14.0,168.0,53.5,M,2.0,65066.47,4.0,7.0,65.07
5027124,Control,7.0,84.0,46.0,U,2.0,67456.0,1.0,4.0,67.46
1432979,Control,14.0,169.0,35.5,F,3.0,37221.66,6.0,9.0,37.22
3999559,Test,10.0,131.0,32.0,F,2.0,57074.79,5.0,8.0,57.07
3671491,Control,10.0,131.0,56.5,F,2.0,118941.79,1.0,4.0,118.94
3179230,Test,32.0,391.0,73.5,F,2.0,330405.05,4.0,7.0,330.41
9748979,Control,6.0,81.0,58.0,U,2.0,345009.56,2.0,5.0,345.01
3590487,Test,4.0,58.0,67.0,U,2.0,114423.32,2.0,5.0,114.42
8874319,Test,14.0,178.0,53.0,F,2.0,139884.91,0.0,3.0,139.88
8691226,Test,31.0,372.0,63.5,F,2.0,191982.1,6.0,9.0,191.98
9513138,Control,20.0,250.0,58.5,F,3.0,127796.59,1.0,4.0,127.8
7884558,Test,5.0,66.0,29.0,U,2.0,53380.58,0.0,3.0,53.38
1090478,Test,20.0,246.0,39.5,M,2.0,203720.89,1.0,4.0,203.72
1304240,Test,14.0,172.0,58.0,M,2.0,101362.1,2.0,5.0,101.36
2681612,Control,25.0,308.0,27.5,M,3.0,337093.46,0.0,3.0,337.09
851930,Control,5.0,70.0,35.5,U,2.0,63207.9,2.0,5.0,63.21
1344982,Test,7.0,87.0,59.5,U,2.0,219905.35,0.0,3.0,219.91
5171271,Test,8.0,98.0,28.0,U,2.0,29298.48,0.0,3.0,29.3
6602680,Test,13.0,163.0,54.0,M,2.0,29663.74,0.0,4.0,29.66
2447231,Test,13.0,166.0,62.5,M,2.0,154070.07,6.0,9.0,154.07
5631396,Test,7.0,89.0,37.0,U,3.0,78966.1,6.0,9.0,78.97
6833110,Control,14.0,168.0,47.5,M,2.0,181856.03,5.0,8.0,181.86
4960901,Control,20.0,249.0,41.0,F,3.0,165808.13,2.0,5.0,165.81
2189750,Test,9.0,116.0,56.0,F,2.0,186554.22,0.0,3.0,186.55
9455754,Test,8.0,100.0,32.0,F,2.0,32623.73,6.0,9.0,32.62
209511,Control,4.0,59.0,36.5,U,2.0,48219.92,6.0,9.0,48.22
741785,Control,8.0,102.0,28.5,U,2.0,49337.42,4.0,7.0,49.34
2855888,Control,15.0,191.0,50.0,M,2.0,31968.31,6.0,9.0,31.97
9083686,Control,4.0,57.0,25.0,U,2.0,42043.35,2.0,5.0,42.04
2645953,Control,14.0,172.0,30.0,M,2.0,62359.68,3.0,6.0,62.36
903457,Control,20.0,245.0,45.5,F,2.0,120856.74,1.0,4.0,120.86
3039540,Test,16.0,202.0,60.0,F,2.0,300487.14,6.0,9.0,300.49
4730612,Test,6.0,82.0,54.0,F,2.0,32185.71,4.0,7.0,32.19
2763314,Control,6.0,77.0,49.0,U,2.0,36210.66,5.0,8.0,36.21
3453411,Test,8.0,106.0,63.5,M,2.0,38085.97,2.0,5.0,38.09
5212054,Control,19.0,237.0,66.0,M,2.0,300968.23,2.0,5.0,300.97
1344819,Control,12.0,144.0,40.5,M,2.0,140338.78,1.0,4.0,140.34
8681644,Control,16.0,193.0,38.0,F,2.0,82802.6,0.0,3.0,82.8
8125499,Test,25.0,302.0,51.5,F,3.0,1640901.12,6.0,9.0,1640.9
7271587,Test,5.0,67.0,68.0,M,3.0,83725.24,6.0,9.0,83.73
964596,Test,15.0,190.0,46.0,M,3.0,118933.04,2.0,5.0,118.93
2675819,Control,4.0,58.0,54.0,F,2.0,33726.35,4.0,7.0,33.73
8852099,Control,9.0,111.0,31.5,F,2.0,72945.11,1.0,4.0,72.95
7465287,Test,16.0,203.0,36.0,F,2.0,182246.94,6.0,9.0,182.25
8132181,Test,13.0,158.0,33.5,M,2.0,34019.22,0.0,3.0,34.02
5759626,Test,5.0,67.0,35.0,U,2.0,44910.82,6.0,9.0,44.91
2900782,Control,6.0,77.0,26.0,U,2.0,62017.79,6.0,9.0,62.02
2963107,Control,10.0,130.0,57.5,M,2.0,33845.53,2.0,5.0,33.85
8862044,Control,9.0,119.0,63.0,M,2.0,66959.53,2.0,5.0,66.96
7433366,Control,8.0,104.0,28.0,M,2.0,27120.38,0.0,3.0,27.12
133487,Control,27.0,328.0,64.0,M,2.0,107434.82,4.0,7.0,107.43
7470213,Test,17.0,209.0,46.0,F,2.0,216840.87,6.0,9.0,216.84
6809622,Test,6.0,73.0,34.5,U,2.0,57649.32,3.0,6.0,57.65
1616582,Test,5.0,70.0,60.0,U,3.0,143894.96,1.0,4.0,143.89
9159465,Test,17.0,212.0,60.5,M,2.0,23890.76,6.0,9.0,23.89
494597,Test,15.0,182.0,30.5,M,3.0,297678.63,5.0,8.0,297.68
4503552,Control,6.0,80.0,39.0,U,2.0,89878.54,5.0,8.0,89.88
3089722,Control,25.0,305.0,55.0,M,2.0,899009.4,1.0,4.0,899.01
9641810,Control,8.0,97.0,67.5,U,2.0,48727.12,1.0,5.0,48.73
985046,Test,11.0,134.0,45.5,M,2.0,37024.06,0.0,3.0,37.02
192160,Test,27.0,334.0,71.0,U,2.0,162755.05,5.0,8.0,162.76
6233261,Test,29.0,358.0,49.5,F,3.0,102063.28,2.0,5.0,102.06
6332820,Control,9.0,114.0,21.5,M,2.0,27739.95,3.0,6.0,27.74
2623927,Control,6.0,77.0,36.0,U,2.0,66372.05,1.0,5.0,66.37
8839288,Test,5.0,67.0,31.0,U,3.0,267671.81,5.0,8.0,267.67
495241,Test,21.0,262.0,20.5,M,2.0,29291.43,6.0,9.0,29.29
5195063,Test,5.0,67.0,23.5,M,2.0,34337.52,6.0,9.0,34.34
7878552,Control,6.0,72.0,27.5,U,2.0,58992.33,6.0,9.0,58.99
2312741,Test,7.0,87.0,79.0,U,2.0,56299.83,6.0,9.0,56.3
7633966,Control,31.0,376.0,57.0,M,2.0,211072.89,4.0,7.0,211.07
6717348,Test,6.0,74.0,25.5,U,3.0,55632.33,6.0,9.0,55.63
3502824,Control,4.0,55.0,61.0,U,2.0,44670.3,0.0,3.0,44.67
614865,Test,8.0,96.0,49.0,U,2.0,342575.28,5.0,8.0,342.58
7702732,Test,6.0,73.0,40.0,U,3.0,60932.42,3.0,6.0,60.93
1711408,Test,12.0,154.0,25.5,F,2.0,137816.84,2.0,5.0,137.82
